,text,label
1334,FUTURE COIN POOL,neutral
1335,Adding Features of Sending Message to Seller or Suggesting a Price Offer for NFTs on the Pancakeswap,neutral
1336,Make achievements and proposals easier to find by putting them in the main UI bar,neutral
1337,Set CAKE emission to ZERO and make CAKE a deflationary token,neutral
1338,Блинная масленица в России,neutral
1339,DO NOT display Burn amount every week until Cake starts to deflate,neutral
1340,Increase Private IFO allocation,neutral
1341,Create a set of Pancake Tools,neutral
1342,Allow cleaning the list of proposals,neutral
1343,Proposal to Boost the THGBNB farm and a New Syrup Pool,neutral
1344,Improving Exchange charts,neutral
1345,Increase Cake Single Staking APR,neutral
1346,31 IFO Sucks,neutral
1347,Staking,neutral
1348,Proposal to Boost the HIGHBUSD farm and a New Syrup Pool,bullish
1349,New private AI Artificial Intelligence tool can predict the next price of BNB on the next 1h  1Day  7Day,neutral
1350,Add a way to buy cake directly using a credit card,neutral
1351,Burn old pool,neutral
1352,PancakeSquad next Utility ,neutral
1353,Proposal to Boost the XWGUSDC farm and a New Syrup Pool,neutral
1354,Start having liquidity vs CAKE instead of vs BNB,neutral
1355,Old Prediction Graph,neutral
1356,Free Beer ROCKS,neutral
1357,CAKE added to LPs,neutral
1358,suggestion,neutral
1359,Proposal for DUET Protocol DUET IFO to be Hosted on PancakeSwap,neutral
1360,BETTER LOTTERY,neutral
1361,NFT market listing  Dixel Club collections,neutral
1362,Close the FightBUSD and 8PayBUSD Farms NOW,neutral
1363,Updated Proposal for DUET Protocol DUET IFO to be Hosted on PancakeSwap,neutral
1364,Blockchain,neutral
1365,switch to CAKE as the main token,neutral
1366,Add More way to participate in private sale in 31 IFO,neutral
1367,Proposal for a STEPN GMT Syrup Pool and Farm,neutral
1368,Stop Minting more CAKE,neutral
1369,Include PancakeSwap in Polygon Ecosystem,neutral
1370,Lottery ticket pricing,neutral
1371,关于Pancake的资产安全,neutral
1372,关于,neutral
1373,Proposal for a Biswap BSW Syrup Pool and Farm,neutral
1374,More APY in other platform,neutral
1375,LP with CAKE,neutral
1376,Add a multilevel referral system,neutral
1377,Match emissions with burns dynamically,bullish
1378,Tokenomics code  Consider this,bullish
1379,Proportional AutoCake pool APY,bullish
1380,Cross chain Cake,bullish
1381,ApeCoin APE Syrup Pool and Farm,neutral
1382,Proposal for a Froyo Games FROYO Syrup Pool and FROYOCAKE Farm,neutral
1383,Reposted Proposal for a Froyo Games FROYO Syrup Pool and FROYOCAKE Farm,neutral
1384,To have an Make Offer Button in the PancakeSwap NFT Marketplace,neutral
1385,Request The transparent and clear for all faming token,neutral
1386,TİTANO,neutral
1387,I want to buy an apartment in Moscow Help me,neutral
1388,IFO增加项目描述,neutral
1389,Make Prediction MORE Fun,neutral
1390,PancakeInMetaverse,bullish
1391,Provide more details for all tokens in farming,bullish
1392,SearchFilter functionality for proposals,bullish
1393,Future of world wide oil transactions,bullish
1394,take pancake swap to jupiter,bullish
1395,Create a stable coin backed by cake burning,bullish
1396,Proposal for a GamiFigg GMI Syrup Pool and Farm,neutral
1397,Make Cake multichain dapp,neutral
1398,Donate Me,neutral
1399,Proposal for a PearDAO PEX Syrup Pool and Farm,neutral
1400,Build Pancakeswap Chain,neutral
1401,Pacocaio,neutral
1402,Help Build School in Afghanistan,neutral
1403,Ask Pancake Swap Kitchen to create games for more burning,neutral
1404,Deploy Slot Machine via Ridottos SDK use game revenue to buyback  burn CAKE,neutral
1405,Launch Pancake NFT sale to help Ukrainian hospitals,neutral
1406,Stablecoin UST staking pool to earn CAKE from buy back,neutral
1407,AVAXBNB Farm,neutral
1408,Stake ADA Earn Cake Syrup Pool,neutral
1409,Total APRAPY of own balance in calculator,neutral
1410,What is your preffered LockTime Staking,neutral
1411,FixedTerm Staking Preffered Lock Time ,neutral
1412,More games needed,neutral
1413,Buyback and burn cake,neutral
1414,Proposal for a Tiny World TINC Syrup Pool and Farm,neutral
1415,New pair for predictions,neutral
1416,SOLBNB Farm,neutral
1417,Insurance of Security on new pools ,neutral
1418,Booster token for Farms and Pools,neutral
1419,Notification,neutral
1420,ADA Syrup Poll,neutral
1421,NFT Lottery,neutral
1422,Lottery Issues,neutral
1423,Proposal for a CEEK VR CEEK Syrup Pool and Farm,neutral
1424,Anime Fantasy  League  PancakeSwap  Win Protocol,neutral
1425,Stake XRP Earn Cake Syrup Pool,neutral
1426,Stake CAKE earn TIPSY,neutral
1427,Swingby Syrup Pool and Farm,neutral
1428,Can i have some cake,neutral
1429,Usability NFT Pancake Squad,neutral
1430,Add the  amount invested in farms to home page,neutral
1431,Stake Auto Earn Cake Syrup Pool,neutral
1432,Raising money for mom,neutral
1433,Options trading,neutral
1434,dashboard for creating automated smart contract strategies for example portfolio rebalancing,neutral
1435,Increase APR of Flexible staking ,neutral
1436,Pancakeswap App,neutral
1437,NFT PURCHASE OFFER,neutral
1438,Cake seeker,bullish
1439,Just be patient and wait cake to the universe,bullish
1440,Adding BUSD andor PAXG as a base currency in the perpetual market,neutral
1441,Better Way To Migrate Versions,neutral
1442,Syrup Pool Max Stake 48 Hours,neutral
1443,Proposal for a aBNBc Farm and ANKR Syrup Pool,neutral
1444,Need some CAKE,neutral
1445,Implementing a Points system through Pancake Bunnies for Enhanced Farming,neutral
1446,One stake to earn all,bearish
1447,Duch auction option for NFT,bearish
1448,Help me,bearish
1449,aid to ukraine,bearish
1450,Make Syrup Pools Twice as long with Half the APR,bearish
1451,Idea for a game,bearish
1452,İncrease the Apt for Flexible staking 19 percent cant even beat inflation,bearish
1453,Allow different staking periods across locked cake pool,bearish
1454,Show Families the Power Within,neutral
1455,Allow users to withdraw Cake Tokens from Locked Contracts,neutral
1456,URGET  Make Syrup Pools Twice as long with Half the APR,neutral
1457,Stop war,neutral
1458,Donation for the lambo,neutral
1459,Create no loss lottery pool,neutral
1460,Let harvest reward in locked cake pool after certain time,neutral
1461,VeCake,neutral
1462,Sport bet,neutral
1463,Proposal to Boost the RPGBUSD farm and a New Syrup Pool,neutral
1464,Proposal to make P2P exchange available on a PancakeSwap,neutral
1465,Fixed APY with fixed staking,neutral
1466,HIGH Syrup Pool,neutral
1467,Put cap to Total Supply of Cake Tokens which will ever exist,neutral
1468,CakeCard,neutral
1469,NFT airdrops for Fixed stakers,neutral
1470,List BitSquad BitPunk Pixelsweeper on our Marketplace,neutral
1471,Locked stake Cake can be used as collateral,neutral
1472,CAKE  revolutionary new social media that increases stake usage holders  price  freedom ,neutral
1473,What are the factors restricting the rapid development of cake,neutral
1474,What are the ways to get cake to attract traffic,neutral
1475,What needs to be improved in cake,neutral
1476,I am the same guy who would have saved CAKE price from dropping from 30 to 7,neutral
1477,Proposal for a Project Galaxy GAL Syrup Pool and Farm,neutral
1478,CAKE Staking Proposal,neutral
1479,Pancakeswap ID change,bearish
1480,Give Some Incentives for Anyone that Added a Valuable Proposal,bearish
1481,Proposal for Pancake user notifications hosted by HALxyz,bearish
1482,The FITFI  STEP APP ,bearish
1483,how much is it a cake should be,bearish
1484,how much is it a cake,bearish
1485,how many cake you got,bearish
1486,how many man,bearish
1487,How smart are you,bearish
1488,To extend locked staking beyond 52 wks,bearish
1489,how are u,bearish
1490,hello,bearish
1491,Burn staking pool,bearish
1492,higher cake pool profit,bearish
1493,How does cake deal with the market environment of competitive incentives,bearish
1494,What are the disadvantages of cake,bearish
1495,wpdjfdfw,bearish
1496,how are you,bearish
1497,what is the range for using cake,bearish
1498,cake keeps falling why,bearish
1499,Burn Cake to Create a Proposal,bearish
1500,你觉得未来CAKE需要深化哪方面的赋能,bearish
1501,Removing Incentivized Farms Isnt Working,bearish
1502,Cake Locked Pool  MultiReward Pool,bearish
1503,Should the be an IQ limit to participate in cryptocurrency,bearish
1504,Proposal to Cap CAKE Token Supply at a Maximum of 750000000 CAKE,bearish
1505,Make a IFO legit project for CAKE HOLDER,neutral
1506,Price of cake,neutral
1507,Cake price goes slow bull,neutral
1508, SAVE TERRA ,neutral
1509,yesounohgnjnfd 2432,neutral
1510,Proposal to add additional non apr inceptives to locked stacking,neutral
1511,HarvestStakeHarvest CAKE from all Farms with a single button click,neutral
1512,Add Proposal Writing Requirements,neutral
1513,Proposal for a MetisDAO METIS Syrup Pool and Farm,neutral
1514,Proposal to add additional non apr inceptives to locked staking 2,neutral
1515,Events and parties in our community for bunnies only active profile,neutral
1516,zhe  s yig duid toupma,neutral
1517,Add newly created projects with scam filter,neutral
1518,期待CAKE增加长期锁仓周期 2年 3年 5年选项 给予固定年化,neutral
1519,Bug Cake stake expected roi,neutral
1520,Every nft gets to make a wish,neutral
1521,Huu Nghi Pham,neutral
1522,I need some money to do an operation or my daughter,neutral
1523,High APR for none cake pools,neutral
1524,Ukraine  1 week support,neutral
1525,Show 2 types cakebased and usdbased of APY calculation in pools for better understanding of our investment,neutral
1526,Bake Em Up,neutral
1527,Proposal for a MixMarvel MIX Syrup Pool and Farm,neutral
1528,Help cake NFT market to make a k line,neutral
1529,Add Mutant Degen Ape Club Collection,neutral
1530,Heavy Marketing in NYC Tri State Area,neutral
1531,tride,neutral
1532,One pool to rule them all,neutral
1533,Claim Rewards from Locked Staking,neutral
1534,FOR EDUCATION FUND CAN YOU HELP ME HOMMIES,neutral
1535,Merchandise,neutral
1536,Help for my young cat,neutral
1537,Make syrup pools great again,neutral
1538,proposal to remove dead coins from farm,neutral
1539,We need more Syrup pools ,neutral
1540,Stink,neutral
1541,Help for a better life,neutral
1542,Increase minimum CAKE amount to make a proposal,neutral
1543,Early Staking Unlock,neutral
1544,I have a dream,neutral
1545,Advertising,neutral
1546,Donate the burned cakes to a charity,neutral
1547,Coin Flip Game,neutral
1548,Random Trading Competition Teams,neutral
1549,Web Site like an old PC on Freebie Life Finace,neutral
1550,Help me buy glamping tent and move into it,neutral
1551,Stake NFT,neutral
1552,New idea to add  extra cake burning mechanism,neutral
1553,cake to the moon,neutral
1554,Making a Pancakeswap commercial to attract more userd,neutral
1555,Proposal for a Lovely Finance LOVELY Syrup Pool and Farm,neutral
1556,Pancake Squard Farming Gamification High APY,neutral
1557,PancakeSwap is the cutest,neutral
1558,Conducting a social experiment,neutral
1559,Early redeeming of cake  looked staking,neutral
1560,Where are my NFTs DAR  Fake,neutral
1561,Proposal to Boost the CHRBUSD farm and a New Syrup Pool,neutral
1562,Gold backed coin,neutral
1563,Create Pancakeswap Metaverse,neutral
1564,PredictionBeta odds,neutral
1565,New Proposal in the style of Mr Chef,neutral
1566,Bug in voting,neutral
1567,Start a viral twitter  social media campaign to make CAKE Bunny popular,neutral
1568,Monthly Free Lottery For Pancake Squard Holders,neutral
1569,Sport prediction game,bearish
1570,Question,bearish
1571,Pick own Lottery numbers,bearish
1572,PancakeSwap Credit Card,bearish
1573,Proposal to Increase CAKE Trading Fee Buyback and Burn,neutral
1574,HELP,neutral
1575,Add AMPLE to Farm,bearish
1576,a request for loan,neutral
1577,下一轮牛市cake可以涨到100u吗,neutral
1578,PIE SWAP PIE,neutral
1579,Pancake Squad NFT Leveling UP concept,neutral
1580,Bitcorse BCE to be listed on pancake swap,neutral
1581,Stake CAKE Earn BUSD,neutral
1582,lottery prizes,neutral
1583,FIX LOCKED STAKING GLITCH,neutral
1584,Proposal for a Pieswap PIE Syrup Pool and Farm,neutral
1585,很多Toast提示的翻译可否完整,neutral
1586,翻译可否完整,neutral
1587,Create a cakr merch online store,neutral
1588,FEEL THE TOKEN BURN with a Ridotto made Slot Machine,neutral
1589,June 2022 CAKE Emission Reduction,neutral
1590,Work With CR7 and Binance ,neutral
1591,Improve ZAP for Pools,neutral
1592,Introduce the possibility for cake nft holders to use their nft as a brand,neutral
1593,for locked and flexible accounts,neutral
1594,Include an image import option or a gallery within the proposal function,neutral
1595,Cake Metaverse,neutral
1596,when price of CAKE increase,neutral
1597,when price of CAKE to 100,neutral
1598,How should the CAKE  be enabled,neutral
1599,Two year locked staking option,neutral
1600,The beta predictions,neutral
1601,Offer a BSC index fund,neutral
1602,Promote Lottery,neutral
1603,Proposal for Trivian TRIVIA IFO to be Hosted on PancakeSwap,neutral
1604,Proposal to Flexible Yield Boost ,neutral
1605,Proposal for a SingularityDAO SDAO Syrup Pool and Farm,neutral
1606,BSC Index Pool,neutral
1607,Donate to push Cake to the MoOoOoOn  ,neutral
1608,Make Pancakesquad NFT 3D Files available for holders,neutral
1609,A NEW reward token is needed to support future growth,neutral
1610,Proposal for a OpenLeverage OLE Syrup Pool and Farm,neutral
1611,Crypto game,neutral
1612,Updated Proposal for a OpenLeverage OLE Syrup Pool and Farm,neutral
1613,Need money  Liquidated  just 100,neutral
1614,Syrup pools Bonus for Pancakers only,neutral
1615,Regular Schedule for IFOs,neutral
1616,Limit Duration of Proposals,neutral
1617,Rewards for long term CAKE holders,neutral
1618,Lottery Piyango,neutral
1619,PancakeSwap USD,neutral
1620,Accept Other Currencies for Lottery,neutral
1621,Discussions related to proposals,neutral
1622,Lottery tickets,neutral
1623,Hey cake squad ,neutral
1624,Proposal for Adjustments to voting weight,neutral
1625,Opt out of locked stake early,neutral
1626,Early opt out of locked stake,neutral
1627,Monthly trade battle,neutral
1628,CARBO Farm  Pool,neutral
1629,Hey squad,neutral
1630,We have to stop the APY decrease Max 10000 Cake Locked Staking per Wallet,neutral
1631,Early opt out of locked staking,neutral
1632,Longer Cake Pool Staking,neutral
1633,Improve price updates timing for Prediction and review disputed prediction games,neutral
1634,Add some filters to the voting comunity proposal list,neutral
1635,Need help,neutral
1636,New cake burn mechanism,neutral
1637,PancakeSquad NFT Marketing,bullish
1638,TEXT COUNT TEST  Lorem ipsum dolor sit amet consectetur adipiscing elit sed do eiusmamet,bullish
1639,Proposal for Meta Apes PEEL IFO to be Hosted on PancakeSwap,bullish
1640,Pancakes games,bullish
1641,Allow users to unlock their CAKE at 20 penalty,bullish
1642,burn more cake  pump the price,bullish
1643,More tutorials on video,bullish
